Student ID,Student Name,Date of Birth,Field of Study,Year of Admission,Expected Year of Graduation,Current Semester,Specialization,Fees,Discount on Fees
729117,Edward Ward,2001-07-11,Computer Science,2018,2019,1,Data Science,124594,16314
261268,Brittany Little,2000-04-08,Computer Science,2022,2022,1,Machine Learning,73746,951
640135,Pamela Haynes,2005-07-16,Computer Science,2020,2020,1,Artificial Intelligence,167464,29463
953987,Abigail Kelly,1999-06-08,Computer Science,2022,2020,4,Data Science,50969,7205
985370,Nathan Stone,2005-05-27,Civil Engineering,2017,2017,2,Network Security,97697,4273
274218,Kenneth Diaz,1997-09-18,Computer Science,2019,2018,4,Web Development,83565,14416
420230,Kerry Rodriguez,2002-06-20,Electrical Engineering,2020,2023,3,Artificial Intelligence,131716,422
749295,Susan Quinn,2003-01-25,Mechanical Engineering,2017,2022,1,Artificial Intelligence,179894,1631
642894,Bethany Hughes,2004-11-24,Chemical Engineering,2020,2019,2,Machine Learning,132311,10867
423595,Lisa Hughes,1997-05-31,Mechanical Engineering,2019,2022,2,Artificial Intelligence,111368,18429
511041,Traci Bass,2000-02-01,Civil Engineering,2022,2022,3,Artificial Intelligence,86154,3873
504158,Chase Ferguson,2002-10-20,Chemical Engineering,2018,2018,3,Artificial Intelligence,54041,1477
983187,Cheyenne Farrell,1998-01-11,Mechanical Engineering,2016,2018,2,Data Science,187914,27863
677133,Taylor Anderson,2003-12-16,Mechanical Engineering,2022,2017,2,Artificial Intelligence,85176,3396
526535,Monica Jensen,2004-08-06,Chemical Engineering,2016,2021,1,Data Science,145682,22010
112930,Yvonne Lopez,2001-10-26,Civil Engineering,2018,2018,1,Network Security,86682,5831
383693,Justin Mendoza,1999-06-08,Electrical Engineering,2019,2020,3,Network Security,51288,9724
826058,Ian Love,1999-02-17,Electrical Engineering,2021,2018,2,Artificial Intelligence,134082,2736
155566,Melissa Payne,1999-03-18,Chemical Engineering,2020,2019,2,Machine Learning,169384,30697
730563,Joshua Smith,2003-06-04,Mechanical Engineering,2018,2017,2,Web Development,51984,2423
405177,Patricia Duncan,2005-06-27,Chemical Engineering,2021,2020,4,Data Science,162859,2931
894269,Julie Rogers,2003-04-22,Electrical Engineering,2018,2019,3,Network Security,65612,6429
220343,Patrick Jimenez,1998-03-21,Chemical Engineering,2017,2021,4,Machine Learning,143693,8334
753539,Tammy Perkins,2001-08-26,Electrical Engineering,2017,2022,2,Data Science,54933,1403
420861,Robert Bell,2005-04-04,Electrical Engineering,2022,2018,3,Artificial Intelligence,75339,12779
996665,Joel Torres,2004-08-16,Computer Science,2018,2023,4,Machine Learning,119227,5869
172568,Daniel Coffey,1997-06-14,Mechanical Engineering,2020,2022,4,Machine Learning,68028,7081
995458,Dr. Lori Townsend,2000-08-24,Chemical Engineering,2022,2019,2,Data Science,96836,544
415094,Mary Anderson,1999-02-09,Electrical Engineering,2020,2019,4,Machine Learning,140939,21976
907992,Jesus Bailey,2003-07-14,Electrical Engineering,2016,2020,1,Artificial Intelligence,66178,4260
840014,Laura Butler,2001-08-08,Electrical Engineering,2022,2018,1,Web Development,124555,16983
816285,Theresa Jordan,1997-10-11,Civil Engineering,2022,2018,3,Network Security,178166,16961
917649,Michelle Perez,2002-02-13,Computer Science,2018,2023,3,Data Science,59764,5074
524512,Samuel Ballard,2000-01-02,Mechanical Engineering,2016,2020,1,Web Development,118216,16131
356135,Melinda Hernandez,2003-04-18,Computer Science,2021,2018,2,Network Security,163589,17422
573688,Julie Jordan,2005-04-30,Chemical Engineering,2016,2021,2,Machine Learning,133061,25430
111054,Matthew Reese,2003-07-06,Civil Engineering,2016,2022,3,Data Science,169700,24111
506868,Juan Lucas,2001-04-17,Mechanical Engineering,2018,2018,4,Machine Learning,91675,12160
212411,Joseph Cole,2005-10-29,Chemical Engineering,2021,2018,1,Machine Learning,171104,22964
750134,Seth Mcdaniel,1997-08-02,Chemical Engineering,2019,2018,3,Machine Learning,54320,4605
598796,Lisa Thomas,1997-08-27,Mechanical Engineering,2017,2017,1,Network Security,185120,21602
568819,Andrea Mosley,2005-05-28,Civil Engineering,2018,2023,2,Machine Learning,128129,19591
634099,April Garcia,2004-05-25,Civil Engineering,2022,2017,1,Machine Learning,92289,8323
408442,Luis Knapp,2004-02-16,Mechanical Engineering,2016,2019,1,Data Science,93890,1639
163100,John Schmidt,1998-05-01,Chemical Engineering,2020,2017,3,Artificial Intelligence,51197,4099
379578,Brittany Parker,2005-11-07,Mechanical Engineering,2022,2019,2,Machine Learning,183797,28717
365323,Manuel Thomas,1998-10-22,Mechanical Engineering,2018,2022,4,Artificial Intelligence,90241,4627
532510,William Graham,2003-07-22,Electrical Engineering,2019,2022,4,Data Science,116727,5397
438407,Emma Barnes,2000-04-06,Electrical Engineering,2020,2020,2,Web Development,68971,4398
188606,Aaron Benton,1998-08-16,Chemical Engineering,2018,2022,1,Network Security,198412,31651
683559,Mrs. Christine Obrien MD,2002-06-17,Electrical Engineering,2016,2020,3,Network Security,180603,27597
550430,Justin Owens,2005-04-22,Electrical Engineering,2016,2022,3,Network Security,149276,15
710504,Elizabeth Wilkerson,1999-04-07,Electrical Engineering,2022,2018,3,Network Security,165871,10208
960996,Jose Hart,2003-10-20,Computer Science,2019,2023,3,Data Science,195051,2881
277126,Theresa Clark,2002-01-14,Computer Science,2016,2023,1,Artificial Intelligence,141819,3534
112964,Kristin Morgan,1999-02-07,Mechanical Engineering,2016,2018,3,Artificial Intelligence,167636,31350
636992,Sharon Espinoza,2000-07-15,Civil Engineering,2016,2017,4,Network Security,113946,17227
331469,Isabella Osborne,2004-02-17,Computer Science,2021,2021,4,Network Security,61090,11365
581526,Ashley Ball,1999-07-07,Computer Science,2019,2021,1,Artificial Intelligence,184362,15618
950867,Natalie Marshall,2002-10-12,Electrical Engineering,2019,2022,1,Web Development,94691,8463
367103,Robert Keller,1999-09-24,Chemical Engineering,2017,2022,2,Web Development,54422,7696
772615,Jennifer Vaughn,2001-08-07,Civil Engineering,2020,2018,2,Web Development,70322,13788
967072,Andrew Butler,2002-10-02,Chemical Engineering,2021,2022,4,Artificial Intelligence,170935,30080
153532,John Hamilton,2002-11-25,Electrical Engineering,2018,2020,2,Machine Learning,107978,12674
346914,Miguel Burch,2005-07-29,Civil Engineering,2017,2018,4,Network Security,122438,3994
302734,Lindsay Williams,1998-09-27,Computer Science,2021,2020,4,Artificial Intelligence,152090,12721
680639,Daniel Collins,1999-05-26,Chemical Engineering,2019,2020,2,Web Development,100080,19201
975392,Laura Perez,2004-05-24,Computer Science,2019,2021,1,Network Security,173227,11594
899892,Pamela Holmes,2006-02-09,Electrical Engineering,2018,2023,4,Artificial Intelligence,85018,12507
260393,Dr. Jasmine Hendrix,1998-03-31,Civil Engineering,2022,2017,3,Machine Learning,63358,7247
175392,Thomas Mitchell,1998-01-05,Chemical Engineering,2016,2017,1,Artificial Intelligence,111804,20249
988406,Nicole Cruz,2004-10-23,Computer Science,2016,2018,2,Web Development,76265,3798
161808,Laura Martin,2001-07-31,Chemical Engineering,2022,2019,4,Web Development,52532,9254
167487,Ashley Brown,2005-05-11,Electrical Engineering,2022,2020,1,Data Science,72729,3797
423310,Kimberly Reed,2003-11-25,Civil Engineering,2019,2017,4,Web Development,156559,10104
272274,Michael Jones,2005-08-17,Chemical Engineering,2018,2021,3,Artificial Intelligence,55865,10199
735437,Erin Robinson MD,2005-05-22,Computer Science,2019,2022,3,Machine Learning,60264,7597
622451,Ryan Martin,2004-10-04,Chemical Engineering,2020,2018,4,Data Science,187602,24667
928353,Alexandra Jordan,1998-06-29,Electrical Engineering,2017,2019,4,Web Development,119385,15085
498684,Brandon Hanna,1998-01-18,Mechanical Engineering,2019,2018,1,Network Security,69236,11137
882886,Shelley Davis,1999-07-01,Civil Engineering,2022,2017,2,Network Security,73091,9747
861903,Richard Walls,2003-10-28,Mechanical Engineering,2021,2023,1,Machine Learning,181244,7651
145661,Vincent Krueger,2006-01-02,Civil Engineering,2016,2023,2,Artificial Intelligence,178176,7591
201315,Bianca Garrett,2001-10-24,Computer Science,2020,2017,3,Web Development,177345,29254
706611,Blake Hardin,2001-11-29,Electrical Engineering,2017,2019,1,Web Development,122989,9417
739808,Ronnie Love,2004-10-14,Electrical Engineering,2019,2020,1,Network Security,164291,11653
448306,Mr. Andrew Johnson,2003-04-16,Computer Science,2018,2022,1,Artificial Intelligence,112790,13138
946978,Jeffrey Carroll,2000-12-04,Computer Science,2022,2019,2,Web Development,67511,1475
689783,Andrea Ward,2004-12-07,Civil Engineering,2017,2023,2,Data Science,124896,12779
877968,Timothy Thompson,2005-08-03,Electrical Engineering,2016,2017,3,Web Development,82122,10384
160548,Robert Hamilton,2005-09-20,Mechanical Engineering,2022,2020,1,Web Development,97883,4880
341647,Caitlin Smith,2000-11-05,Computer Science,2018,2021,2,Web Development,146600,7439
688017,Ann Williams,2002-12-21,Computer Science,2017,2023,3,Data Science,89185,15314
359519,Jeffrey Cain,2006-01-01,Electrical Engineering,2020,2020,2,Artificial Intelligence,81391,9243
491882,Mr. Ryan Keller,1997-10-11,Civil Engineering,2016,2017,1,Network Security,61260,430
960176,Ronald Murphy,2002-01-30,Mechanical Engineering,2018,2021,3,Network Security,172475,1110
323072,Alexander Jacobson,2006-02-05,Mechanical Engineering,2021,2020,3,Web Development,164875,15044
738837,Eric Peterson,2003-11-01,Mechanical Engineering,2019,2019,3,Machine Learning,167565,28935
993341,Faith Evans,2003-06-24,Mechanical Engineering,2018,2017,2,Data Science,160391,12724
552783,Timothy Miller,2000-02-10,Electrical Engineering,2021,2017,4,Web Development,92865,5977
612606,Jennifer Fisher,2002-08-11,Civil Engineering,2017,2017,1,Network Security,128575,6210
127052,Jennifer Dunn,2004-07-20,Civil Engineering,2019,2022,4,Network Security,97254,843
271824,James Williams,2000-01-16,Mechanical Engineering,2016,2019,3,Web Development,98715,5550
717686,David Bullock,1999-12-18,Electrical Engineering,2017,2023,2,Network Security,102766,827
980887,Phillip Mills Jr.,2003-12-12,Civil Engineering,2016,2018,3,Artificial Intelligence,105300,3886
569526,Joseph Gonzalez,1998-07-22,Computer Science,2022,2018,2,Network Security,122445,640
815404,Alexa Smith,1998-02-15,Chemical Engineering,2018,2018,3,Network Security,54757,4444
899338,Sarah White,2001-12-19,Civil Engineering,2018,2018,2,Data Science,154878,29838
985954,Alexander Sawyer MD,1999-10-27,Civil Engineering,2018,2018,2,Artificial Intelligence,89146,9883
356879,Jennifer Nguyen,2002-07-02,Electrical Engineering,2019,2019,3,Machine Learning,176726,11164
948570,Jeffrey Morrison,1999-10-15,Electrical Engineering,2016,2022,3,Web Development,173383,1480
512295,Erik Ortega,1998-04-13,Chemical Engineering,2020,2018,2,Machine Learning,61673,11516
789697,Samantha Garcia,1999-02-07,Electrical Engineering,2019,2019,3,Web Development,154072,28097
316536,Barbara Jones,2003-02-17,Civil Engineering,2022,2018,1,Machine Learning,81951,9610
384197,Scott Watson,2001-11-23,Computer Science,2019,2018,3,Web Development,162453,12510
846168,Mr. Robert Foster,2000-02-03,Computer Science,2018,2020,4,Artificial Intelligence,193075,33050
136320,Christopher Morris,2005-01-15,Electrical Engineering,2021,2020,1,Machine Learning,54719,5744
345347,Michael Mcdonald,2005-08-11,Electrical Engineering,2018,2020,1,Web Development,64065,931
718631,Kelly Kim,1999-08-04,Electrical Engineering,2017,2018,1,Machine Learning,159623,25579
617678,Benjamin Byrd,2002-09-27,Chemical Engineering,2020,2022,3,Data Science,184226,7467
568272,Eric Vincent,2000-04-15,Computer Science,2016,2022,2,Network Security,56645,3520
582515,Kelsey Walters,1997-08-04,Civil Engineering,2016,2022,2,Web Development,109780,15562
433087,James Watts,2002-07-07,Computer Science,2017,2017,1,Web Development,104604,16236
887485,William Johnson,2003-01-21,Electrical Engineering,2016,2023,4,Network Security,140398,4695
818072,Jennifer Burns,2003-10-22,Electrical Engineering,2018,2020,4,Artificial Intelligence,147943,24207
249597,Zachary Jones,2001-08-29,Mechanical Engineering,2021,2020,3,Web Development,63743,6790
402361,Kenneth Holloway,2004-03-05,Civil Engineering,2021,2017,3,Data Science,137867,1062
261052,Emily Jordan,2003-10-09,Mechanical Engineering,2021,2021,1,Machine Learning,92512,17145
830013,Katherine Powell,2003-12-08,Civil Engineering,2022,2018,2,Machine Learning,104589,10215
381021,Tammy Miller,2005-01-19,Chemical Engineering,2019,2019,3,Machine Learning,113953,22003
595167,Gary Young,2000-05-11,Mechanical Engineering,2016,2023,2,Network Security,196472,8821
549723,Tony Black,2005-01-14,Electrical Engineering,2019,2019,3,Network Security,124019,1695
972061,Henry Kramer,2005-04-09,Chemical Engineering,2019,2019,1,Web Development,157877,30923
574117,Chad White,2000-04-18,Chemical Engineering,2021,2018,4,Machine Learning,178619,16600
850042,Edward Harris,2001-06-23,Chemical Engineering,2021,2019,1,Data Science,65826,7085
629118,Judith Hill,2002-12-13,Civil Engineering,2017,2023,1,Data Science,164321,28660
580351,James Villa,1998-07-12,Civil Engineering,2021,2017,4,Network Security,64015,4344
564977,Tony Shepherd,2003-02-19,Civil Engineering,2021,2020,2,Web Development,153323,22939
311450,Wesley Gordon,2000-04-24,Computer Science,2021,2022,4,Web Development,169779,11920
771815,Aaron Henson,2005-08-23,Chemical Engineering,2019,2017,3,Artificial Intelligence,116242,19623
897098,Gary Mcpherson,1998-09-09,Chemical Engineering,2019,2018,3,Data Science,121502,130
756514,Michelle Mccarty,2004-01-01,Computer Science,2019,2022,1,Data Science,148124,20583
416873,Gary Johnson,2003-05-18,Electrical Engineering,2018,2023,1,Web Development,115054,4238
836763,Joshua Burke,1998-10-03,Chemical Engineering,2019,2021,2,Web Development,188834,15751
772775,Joshua Simpson,1998-02-08,Mechanical Engineering,2020,2021,4,Artificial Intelligence,154396,7063
530155,William Freeman,1999-03-16,Mechanical Engineering,2017,2017,4,Data Science,180310,14674
313070,Tammie Gonzalez,2004-04-16,Computer Science,2017,2019,2,Machine Learning,111808,21315
359543,Matthew Myers,2002-06-13,Civil Engineering,2021,2021,1,Data Science,195011,17373
532897,Daniel Maldonado,2001-05-04,Computer Science,2021,2017,4,Web Development,191323,4001
219820,Ruth Herring,2003-08-02,Chemical Engineering,2020,2018,3,Artificial Intelligence,86215,2407
190522,Allen Anderson,2002-11-29,Civil Engineering,2020,2018,2,Artificial Intelligence,79615,1010
303073,John Morgan,2005-06-05,Mechanical Engineering,2016,2023,2,Network Security,129962,711
373925,Caleb Butler,1998-05-17,Chemical Engineering,2022,2018,2,Data Science,166090,17843
138905,Dr. Samantha Shaw,2003-10-09,Mechanical Engineering,2022,2022,3,Machine Learning,193961,36471
607721,Susan Callahan,1999-04-02,Mechanical Engineering,2016,2019,4,Artificial Intelligence,72463,14085
152086,William Herrera,1998-09-18,Electrical Engineering,2019,2019,2,Web Development,84279,16057
969065,Anita Wood,2003-04-26,Computer Science,2018,2023,1,Machine Learning,75308,4320
207237,Gregory Lopez,2001-12-13,Civil Engineering,2016,2022,2,Artificial Intelligence,104259,2184
209928,Ricardo Glenn,2002-09-26,Electrical Engineering,2021,2021,4,Web Development,139325,17075
639620,Erika Walsh,2005-03-12,Civil Engineering,2018,2020,4,Web Development,188667,23842
119020,Mr. Kyle Mckenzie,1998-08-09,Computer Science,2016,2023,2,Artificial Intelligence,197745,31755
140962,Jesse Taylor,1999-02-17,Computer Science,2018,2023,1,Network Security,178709,30012
926183,Samantha Miller,2000-07-24,Electrical Engineering,2021,2022,1,Web Development,193071,23544
851370,Julie Torres,2001-07-24,Electrical Engineering,2016,2020,3,Web Development,82614,4988
950391,Kelly Garcia,2005-12-31,Chemical Engineering,2017,2019,3,Machine Learning,67500,8140
257524,Kyle Sanders,1998-03-01,Electrical Engineering,2021,2019,4,Data Science,116224,22108
881754,Andrew Gomez,2000-09-20,Mechanical Engineering,2017,2017,3,Web Development,58782,2497
701370,Susan Wagner,1999-01-12,Computer Science,2017,2020,4,Network Security,187004,27329
802215,John Jenkins,2005-05-16,Chemical Engineering,2017,2023,1,Artificial Intelligence,177346,18997
877032,Jeffery Gaines,2005-12-01,Mechanical Engineering,2018,2021,3,Web Development,154124,13115
339458,Raymond Lucas,2005-07-11,Mechanical Engineering,2017,2021,2,Web Development,132414,22752
113753,Austin Cunningham,2002-07-07,Computer Science,2021,2017,2,Machine Learning,56818,8328
243386,Tiffany Williams,1997-07-30,Mechanical Engineering,2018,2022,4,Artificial Intelligence,124897,4542
337304,James Allen,1999-06-30,Electrical Engineering,2021,2023,1,Web Development,150187,9729
594514,Kelly Tucker,1999-10-16,Civil Engineering,2021,2022,1,Web Development,68678,13334
398197,Philip Edwards,2004-12-24,Mechanical Engineering,2017,2023,2,Data Science,63921,7581
516009,Lucas Miller,2005-12-10,Mechanical Engineering,2020,2021,4,Network Security,125757,421
